,Var1,Var2,bray,TreatmentGroup
10541,AZ-19-RS_S301,AZ-12-SAL_S312,1,Stool.VS.Saliva
10551,AZ-2-RS_S302,AZ-12-SAL_S312,1,Stool.VS.Saliva
10561,AZ-23-RS_S303,AZ-12-SAL_S312,1,Stool.VS.Saliva
10571,AZ-24-RS_S304,AZ-12-SAL_S312,1,Stool.VS.Saliva
10581,AZ-25-RS_S305,AZ-12-SAL_S312,1,Stool.VS.Saliva
10591,AZ-6-RS_S306,AZ-12-SAL_S312,1,Stool.VS.Saliva
10601,AZ-7-RS_S307,AZ-12-SAL_S312,1,Stool.VS.Saliva
10611,AZ-8-RS_S308,AZ-12-SAL_S312,1,Stool.VS.Saliva
10621,AZ-9-RS_S309,AZ-12-SAL_S312,1,Stool.VS.Saliva
10631,AZ-10-RS_S292,AZ-13-SAL_S313,1,Stool.VS.Saliva
10641,AZ-11-RS_S293,AZ-13-SAL_S313,1,Stool.VS.Saliva
10651,AZ-12-RS_S294,AZ-13-SAL_S313,1,Stool.VS.Saliva
10661,AZ-13-RS_S295,AZ-13-SAL_S313,1,Stool.VS.Saliva
10671,AZ-14-RS_S296,AZ-13-SAL_S313,1,Stool.VS.Saliva
10681,AZ-15-RS_S297,AZ-13-SAL_S313,1,Stool.VS.Saliva
1069,AZ-16-RS_S298,AZ-13-SAL_S313,1,Stool.VS.Saliva
1070,AZ-17-RS_S299,AZ-13-SAL_S313,1,Stool.VS.Saliva
1071,AZ-18-RS_S300,AZ-13-SAL_S313,1,Stool.VS.Saliva
1072,AZ-19-RS_S301,AZ-13-SAL_S313,1,Stool.VS.Saliva
1073,AZ-2-RS_S302,AZ-13-SAL_S313,1,Stool.VS.Saliva
1074,AZ-23-RS_S303,AZ-13-SAL_S313,1,Stool.VS.Saliva
1075,AZ-24-RS_S304,AZ-13-SAL_S313,1,Stool.VS.Saliva
1076,AZ-25-RS_S305,AZ-13-SAL_S313,1,Stool.VS.Saliva
10771,AZ-6-RS_S306,AZ-13-SAL_S313,1,Stool.VS.Saliva
10781,AZ-7-RS_S307,AZ-13-SAL_S313,1,Stool.VS.Saliva
10791,AZ-8-RS_S308,AZ-13-SAL_S313,1,Stool.VS.Saliva
10801,AZ-9-RS_S309,AZ-13-SAL_S313,1,Stool.VS.Saliva
10811,AZ-10-RS_S292,AZ-14-SAL_S314,1,Stool.VS.Saliva
10821,AZ-11-RS_S293,AZ-14-SAL_S314,1,Stool.VS.Saliva
10831,AZ-12-RS_S294,AZ-14-SAL_S314,1,Stool.VS.Saliva
10841,AZ-13-RS_S295,AZ-14-SAL_S314,1,Stool.VS.Saliva
10851,AZ-14-RS_S296,AZ-14-SAL_S314,1,Stool.VS.Saliva
10861,AZ-15-RS_S297,AZ-14-SAL_S314,1,Stool.VS.Saliva
10871,AZ-16-RS_S298,AZ-14-SAL_S314,1,Stool.VS.Saliva
10881,AZ-17-RS_S299,AZ-14-SAL_S314,1,Stool.VS.Saliva
10891,AZ-18-RS_S300,AZ-14-SAL_S314,1,Stool.VS.Saliva
10901,AZ-19-RS_S301,AZ-14-SAL_S314,1,Stool.VS.Saliva
10911,AZ-2-RS_S302,AZ-14-SAL_S314,1,Stool.VS.Saliva
10921,AZ-23-RS_S303,AZ-14-SAL_S314,1,Stool.VS.Saliva
1093,AZ-24-RS_S304,AZ-14-SAL_S314,1,Stool.VS.Saliva
1094,AZ-25-RS_S305,AZ-14-SAL_S314,1,Stool.VS.Saliva
1095,AZ-6-RS_S306,AZ-14-SAL_S314,1,Stool.VS.Saliva
1096,AZ-7-RS_S307,AZ-14-SAL_S314,1,Stool.VS.Saliva
1097,AZ-8-RS_S308,AZ-14-SAL_S314,1,Stool.VS.Saliva
1098,AZ-9-RS_S309,AZ-14-SAL_S314,1,Stool.VS.Saliva
1099,AZ-10-RS_S292,AZ-15-SAL_S315,0.996623600747928,Stool.VS.Saliva
1100,AZ-11-RS_S293,AZ-15-SAL_S315,0.996963273866733,Stool.VS.Saliva
1101,AZ-12-RS_S294,AZ-15-SAL_S315,1,Stool.VS.Saliva
11021,AZ-13-RS_S295,AZ-15-SAL_S315,0.996584129597976,Stool.VS.Saliva
11031,AZ-14-RS_S296,AZ-15-SAL_S315,1,Stool.VS.Saliva
11041,AZ-15-RS_S297,AZ-15-SAL_S315,1,Stool.VS.Saliva
11051,AZ-16-RS_S298,AZ-15-SAL_S315,1,Stool.VS.Saliva
11061,AZ-17-RS_S299,AZ-15-SAL_S315,1,Stool.VS.Saliva
11071,AZ-18-RS_S300,AZ-15-SAL_S315,1,Stool.VS.Saliva
11081,AZ-19-RS_S301,AZ-15-SAL_S315,1,Stool.VS.Saliva
11091,AZ-2-RS_S302,AZ-15-SAL_S315,1,Stool.VS.Saliva
11101,AZ-23-RS_S303,AZ-15-SAL_S315,1,Stool.VS.Saliva
11111,AZ-24-RS_S304,AZ-15-SAL_S315,0.997005296198149,Stool.VS.Saliva
11121,AZ-25-RS_S305,AZ-15-SAL_S315,1,Stool.VS.Saliva
11131,AZ-6-RS_S306,AZ-15-SAL_S315,1,Stool.VS.Saliva
11141,AZ-7-RS_S307,AZ-15-SAL_S315,1,Stool.VS.Saliva
11151,AZ-8-RS_S308,AZ-15-SAL_S315,0.996915998515804,Stool.VS.Saliva
11161,AZ-9-RS_S309,AZ-15-SAL_S315,0.997211996456409,Stool.VS.Saliva
1117,AZ-10-RS_S292,AZ-16-SAL_S316,1,Stool.VS.Saliva
1118,AZ-11-RS_S293,AZ-16-SAL_S316,1,Stool.VS.Saliva
1119,AZ-12-RS_S294,AZ-16-SAL_S316,1,Stool.VS.Saliva
1120,AZ-13-RS_S295,AZ-16-SAL_S316,1,Stool.VS.Saliva
1121,AZ-14-RS_S296,AZ-16-SAL_S316,1,Stool.VS.Saliva
1122,AZ-15-RS_S297,AZ-16-SAL_S316,1,Stool.VS.Saliva
1123,AZ-16-RS_S298,AZ-16-SAL_S316,1,Stool.VS.Saliva
1124,AZ-17-RS_S299,AZ-16-SAL_S316,1,Stool.VS.Saliva
1125,AZ-18-RS_S300,AZ-16-SAL_S316,1,Stool.VS.Saliva
1126,AZ-19-RS_S301,AZ-16-SAL_S316,1,Stool.VS.Saliva
11271,AZ-2-RS_S302,AZ-16-SAL_S316,1,Stool.VS.Saliva
11281,AZ-23-RS_S303,AZ-16-SAL_S316,1,Stool.VS.Saliva
11291,AZ-24-RS_S304,AZ-16-SAL_S316,1,Stool.VS.Saliva
11301,AZ-25-RS_S305,AZ-16-SAL_S316,1,Stool.VS.Saliva
11311,AZ-6-RS_S306,AZ-16-SAL_S316,1,Stool.VS.Saliva
11321,AZ-7-RS_S307,AZ-16-SAL_S316,1,Stool.VS.Saliva
11331,AZ-8-RS_S308,AZ-16-SAL_S316,1,Stool.VS.Saliva
11341,AZ-9-RS_S309,AZ-16-SAL_S316,1,Stool.VS.Saliva
11351,AZ-10-RS_S292,AZ-17-SAL_S317,1,Stool.VS.Saliva
11361,AZ-11-RS_S293,AZ-17-SAL_S317,1,Stool.VS.Saliva
11371,AZ-12-RS_S294,AZ-17-SAL_S317,1,Stool.VS.Saliva
11381,AZ-13-RS_S295,AZ-17-SAL_S317,0.997914954424893,Stool.VS.Saliva
11391,AZ-14-RS_S296,AZ-17-SAL_S317,1,Stool.VS.Saliva
11401,AZ-15-RS_S297,AZ-17-SAL_S317,0.9979924438464,Stool.VS.Saliva
1141,AZ-16-RS_S298,AZ-17-SAL_S317,1,Stool.VS.Saliva
1142,AZ-17-RS_S299,AZ-17-SAL_S317,1,Stool.VS.Saliva
1143,AZ-18-RS_S300,AZ-17-SAL_S317,0.997861725014312,Stool.VS.Saliva
1144,AZ-19-RS_S301,AZ-17-SAL_S317,0.998431608230432,Stool.VS.Saliva
1145,AZ-2-RS_S302,AZ-17-SAL_S317,1,Stool.VS.Saliva
1146,AZ-23-RS_S303,AZ-17-SAL_S317,1,Stool.VS.Saliva
1147,AZ-24-RS_S304,AZ-17-SAL_S317,1,Stool.VS.Saliva
1148,AZ-25-RS_S305,AZ-17-SAL_S317,1,Stool.VS.Saliva
1149,AZ-6-RS_S306,AZ-17-SAL_S317,0.998273953248198,Stool.VS.Saliva
1150,AZ-7-RS_S307,AZ-17-SAL_S317,0.998415919129683,Stool.VS.Saliva
1151,AZ-8-RS_S308,AZ-17-SAL_S317,0.998120056986536,Stool.VS.Saliva
11521,AZ-9-RS_S309,AZ-17-SAL_S317,0.99830252589126,Stool.VS.Saliva
11531,AZ-10-RS_S292,AZ-18-SAL_S318,1,Stool.VS.Saliva
11541,AZ-11-RS_S293,AZ-18-SAL_S318,1,Stool.VS.Saliva
11551,AZ-12-RS_S294,AZ-18-SAL_S318,1,Stool.VS.Saliva
11561,AZ-13-RS_S295,AZ-18-SAL_S318,1,Stool.VS.Saliva
11571,AZ-14-RS_S296,AZ-18-SAL_S318,1,Stool.VS.Saliva
11581,AZ-15-RS_S297,AZ-18-SAL_S318,1,Stool.VS.Saliva
11591,AZ-16-RS_S298,AZ-18-SAL_S318,1,Stool.VS.Saliva
11601,AZ-17-RS_S299,AZ-18-SAL_S318,1,Stool.VS.Saliva
11611,AZ-18-RS_S300,AZ-18-SAL_S318,1,Stool.VS.Saliva
11621,AZ-19-RS_S301,AZ-18-SAL_S318,1,Stool.VS.Saliva
11631,AZ-2-RS_S302,AZ-18-SAL_S318,1,Stool.VS.Saliva
11641,AZ-23-RS_S303,AZ-18-SAL_S318,1,Stool.VS.Saliva
1165,AZ-24-RS_S304,AZ-18-SAL_S318,1,Stool.VS.Saliva
1166,AZ-25-RS_S305,AZ-18-SAL_S318,1,Stool.VS.Saliva
1167,AZ-6-RS_S306,AZ-18-SAL_S318,1,Stool.VS.Saliva
1168,AZ-7-RS_S307,AZ-18-SAL_S318,1,Stool.VS.Saliva
1169,AZ-8-RS_S308,AZ-18-SAL_S318,1,Stool.VS.Saliva
1170,AZ-9-RS_S309,AZ-18-SAL_S318,1,Stool.VS.Saliva
1171,AZ-10-RS_S292,AZ-19-SAL_S319,1,Stool.VS.Saliva
1172,AZ-11-RS_S293,AZ-19-SAL_S319,1,Stool.VS.Saliva
1173,AZ-12-RS_S294,AZ-19-SAL_S319,1,Stool.VS.Saliva
1174,AZ-13-RS_S295,AZ-19-SAL_S319,1,Stool.VS.Saliva
1175,AZ-14-RS_S296,AZ-19-SAL_S319,1,Stool.VS.Saliva
1176,AZ-15-RS_S297,AZ-19-SAL_S319,1,Stool.VS.Saliva
11771,AZ-16-RS_S298,AZ-19-SAL_S319,1,Stool.VS.Saliva
11781,AZ-17-RS_S299,AZ-19-SAL_S319,1,Stool.VS.Saliva
11791,AZ-18-RS_S300,AZ-19-SAL_S319,1,Stool.VS.Saliva
11801,AZ-19-RS_S301,AZ-19-SAL_S319,1,Stool.VS.Saliva
11811,AZ-2-RS_S302,AZ-19-SAL_S319,1,Stool.VS.Saliva
11821,AZ-23-RS_S303,AZ-19-SAL_S319,1,Stool.VS.Saliva
11831,AZ-24-RS_S304,AZ-19-SAL_S319,1,Stool.VS.Saliva
11841,AZ-25-RS_S305,AZ-19-SAL_S319,1,Stool.VS.Saliva
11851,AZ-6-RS_S306,AZ-19-SAL_S319,1,Stool.VS.Saliva
11861,AZ-7-RS_S307,AZ-19-SAL_S319,1,Stool.VS.Saliva
11871,AZ-8-RS_S308,AZ-19-SAL_S319,1,Stool.VS.Saliva
11881,AZ-9-RS_S309,AZ-19-SAL_S319,1,Stool.VS.Saliva
1189,AZ-10-RS_S292,AZ-2-SAL_S320,1,Stool.VS.Saliva
1190,AZ-11-RS_S293,AZ-2-SAL_S320,1,Stool.VS.Saliva
1191,AZ-12-RS_S294,AZ-2-SAL_S320,1,Stool.VS.Saliva
1192,AZ-13-RS_S295,AZ-2-SAL_S320,1,Stool.VS.Saliva
1193,AZ-14-RS_S296,AZ-2-SAL_S320,1,Stool.VS.Saliva
1194,AZ-15-RS_S297,AZ-2-SAL_S320,1,Stool.VS.Saliva
1195,AZ-16-RS_S298,AZ-2-SAL_S320,1,Stool.VS.Saliva
1196,AZ-17-RS_S299,AZ-2-SAL_S320,1,Stool.VS.Saliva
1197,AZ-18-RS_S300,AZ-2-SAL_S320,1,Stool.VS.Saliva
1198,AZ-19-RS_S301,AZ-2-SAL_S320,1,Stool.VS.Saliva
1199,AZ-2-RS_S302,AZ-2-SAL_S320,1,Stool.VS.Saliva
1200,AZ-23-RS_S303,AZ-2-SAL_S320,1,Stool.VS.Saliva
1201,AZ-24-RS_S304,AZ-2-SAL_S320,1,Stool.VS.Saliva
12021,AZ-25-RS_S305,AZ-2-SAL_S320,1,Stool.VS.Saliva
12031,AZ-6-RS_S306,AZ-2-SAL_S320,1,Stool.VS.Saliva
12041,AZ-7-RS_S307,AZ-2-SAL_S320,1,Stool.VS.Saliva
12051,AZ-8-RS_S308,AZ-2-SAL_S320,1,Stool.VS.Saliva
12061,AZ-9-RS_S309,AZ-2-SAL_S320,1,Stool.VS.Saliva
12071,AZ-10-RS_S292,AZ-20-SAL_S321,1,Stool.VS.Saliva
12081,AZ-11-RS_S293,AZ-20-SAL_S321,1,Stool.VS.Saliva
12091,AZ-12-RS_S294,AZ-20-SAL_S321,1,Stool.VS.Saliva
12101,AZ-13-RS_S295,AZ-20-SAL_S321,1,Stool.VS.Saliva
12111,AZ-14-RS_S296,AZ-20-SAL_S321,1,Stool.VS.Saliva
12121,AZ-15-RS_S297,AZ-20-SAL_S321,1,Stool.VS.Saliva
1213,AZ-16-RS_S298,AZ-20-SAL_S321,1,Stool.VS.Saliva
1214,AZ-17-RS_S299,AZ-20-SAL_S321,1,Stool.VS.Saliva
1215,AZ-18-RS_S300,AZ-20-SAL_S321,1,Stool.VS.Saliva
1216,AZ-19-RS_S301,AZ-20-SAL_S321,1,Stool.VS.Saliva
1217,AZ-2-RS_S302,AZ-20-SAL_S321,1,Stool.VS.Saliva
1218,AZ-23-RS_S303,AZ-20-SAL_S321,1,Stool.VS.Saliva
1219,AZ-24-RS_S304,AZ-20-SAL_S321,1,Stool.VS.Saliva
1220,AZ-25-RS_S305,AZ-20-SAL_S321,1,Stool.VS.Saliva
1221,AZ-6-RS_S306,AZ-20-SAL_S321,1,Stool.VS.Saliva
1222,AZ-7-RS_S307,AZ-20-SAL_S321,1,Stool.VS.Saliva
1223,AZ-8-RS_S308,AZ-20-SAL_S321,1,Stool.VS.Saliva
1224,AZ-9-RS_S309,AZ-20-SAL_S321,1,Stool.VS.Saliva
1225,AZ-10-RS_S292,AZ-21-SAL_S322,1,Stool.VS.Saliva
1226,AZ-11-RS_S293,AZ-21-SAL_S322,1,Stool.VS.Saliva
12271,AZ-12-RS_S294,AZ-21-SAL_S322,1,Stool.VS.Saliva
12281,AZ-13-RS_S295,AZ-21-SAL_S322,1,Stool.VS.Saliva
12291,AZ-14-RS_S296,AZ-21-SAL_S322,1,Stool.VS.Saliva
12301,AZ-15-RS_S297,AZ-21-SAL_S322,1,Stool.VS.Saliva
12311,AZ-16-RS_S298,AZ-21-SAL_S322,1,Stool.VS.Saliva
12321,AZ-17-RS_S299,AZ-21-SAL_S322,1,Stool.VS.Saliva
12331,AZ-18-RS_S300,AZ-21-SAL_S322,1,Stool.VS.Saliva
12341,AZ-19-RS_S301,AZ-21-SAL_S322,1,Stool.VS.Saliva
12351,AZ-2-RS_S302,AZ-21-SAL_S322,1,Stool.VS.Saliva
12361,AZ-23-RS_S303,AZ-21-SAL_S322,1,Stool.VS.Saliva
1237,AZ-24-RS_S304,AZ-21-SAL_S322,1,Stool.VS.Saliva
1238,AZ-25-RS_S305,AZ-21-SAL_S322,1,Stool.VS.Saliva
1239,AZ-6-RS_S306,AZ-21-SAL_S322,1,Stool.VS.Saliva
1240,AZ-7-RS_S307,AZ-21-SAL_S322,1,Stool.VS.Saliva
1241,AZ-8-RS_S308,AZ-21-SAL_S322,1,Stool.VS.Saliva
1242,AZ-9-RS_S309,AZ-21-SAL_S322,1,Stool.VS.Saliva
1243,AZ-10-RS_S292,AZ-22-SAL_S323,1,Stool.VS.Saliva
1244,AZ-11-RS_S293,AZ-22-SAL_S323,1,Stool.VS.Saliva
1245,AZ-12-RS_S294,AZ-22-SAL_S323,1,Stool.VS.Saliva
1246,AZ-13-RS_S295,AZ-22-SAL_S323,1,Stool.VS.Saliva
1247,AZ-14-RS_S296,AZ-22-SAL_S323,1,Stool.VS.Saliva
1248,AZ-15-RS_S297,AZ-22-SAL_S323,1,Stool.VS.Saliva
1249,AZ-16-RS_S298,AZ-22-SAL_S323,1,Stool.VS.Saliva
1250,AZ-17-RS_S299,AZ-22-SAL_S323,1,Stool.VS.Saliva
1251,AZ-18-RS_S300,AZ-22-SAL_S323,1,Stool.VS.Saliva
12521,AZ-19-RS_S301,AZ-22-SAL_S323,1,Stool.VS.Saliva
12531,AZ-2-RS_S302,AZ-22-SAL_S323,1,Stool.VS.Saliva
12541,AZ-23-RS_S303,AZ-22-SAL_S323,1,Stool.VS.Saliva
12551,AZ-24-RS_S304,AZ-22-SAL_S323,1,Stool.VS.Saliva
12561,AZ-25-RS_S305,AZ-22-SAL_S323,1,Stool.VS.Saliva
12571,AZ-6-RS_S306,AZ-22-SAL_S323,1,Stool.VS.Saliva
12581,AZ-7-RS_S307,AZ-22-SAL_S323,1,Stool.VS.Saliva
12591,AZ-8-RS_S308,AZ-22-SAL_S323,1,Stool.VS.Saliva
12601,AZ-9-RS_S309,AZ-22-SAL_S323,1,Stool.VS.Saliva
1261,AZ-10-RS_S292,AZ-23-SAL_S324,0.996635571719142,Stool.VS.Saliva
1262,AZ-11-RS_S293,AZ-23-SAL_S324,0.997027596643798,Stool.VS.Saliva
1263,AZ-12-RS_S294,AZ-23-SAL_S324,1,Stool.VS.Saliva
1264,AZ-13-RS_S295,AZ-23-SAL_S324,0.992944136690606,Stool.VS.Saliva
1265,AZ-14-RS_S296,AZ-23-SAL_S324,1,Stool.VS.Saliva
1266,AZ-15-RS_S297,AZ-23-SAL_S324,0.996511945360162,Stool.VS.Saliva
1267,AZ-16-RS_S298,AZ-23-SAL_S324,1,Stool.VS.Saliva
1268,AZ-17-RS_S299,AZ-23-SAL_S324,1,Stool.VS.Saliva
1269,AZ-18-RS_S300,AZ-23-SAL_S324,0.996246131266309,Stool.VS.Saliva
1270,AZ-19-RS_S301,AZ-23-SAL_S324,0.99736618859749,Stool.VS.Saliva
1271,AZ-2-RS_S302,AZ-23-SAL_S324,1,Stool.VS.Saliva
1272,AZ-23-RS_S303,AZ-23-SAL_S324,0.998402615419077,Stool.VS.Saliva
1273,AZ-24-RS_S304,AZ-23-SAL_S324,0.997075133164261,Stool.VS.Saliva
1274,AZ-25-RS_S305,AZ-23-SAL_S324,1,Stool.VS.Saliva
1275,AZ-6-RS_S306,AZ-23-SAL_S324,0.997066184794509,Stool.VS.Saliva
1276,AZ-7-RS_S307,AZ-23-SAL_S324,0.997938636368744,Stool.VS.Saliva
12771,AZ-8-RS_S308,AZ-23-SAL_S324,0.99374007882841,Stool.VS.Saliva
12781,AZ-9-RS_S309,AZ-23-SAL_S324,0.99442706147238,Stool.VS.Saliva
12791,AZ-10-RS_S292,AZ-24-SAL_S325,1,Stool.VS.Saliva
12801,AZ-11-RS_S293,AZ-24-SAL_S325,1,Stool.VS.Saliva
12811,AZ-12-RS_S294,AZ-24-SAL_S325,1,Stool.VS.Saliva
12821,AZ-13-RS_S295,AZ-24-SAL_S325,1,Stool.VS.Saliva
12831,AZ-14-RS_S296,AZ-24-SAL_S325,1,Stool.VS.Saliva
12841,AZ-15-RS_S297,AZ-24-SAL_S325,1,Stool.VS.Saliva
1285,AZ-16-RS_S298,AZ-24-SAL_S325,1,Stool.VS.Saliva
1286,AZ-17-RS_S299,AZ-24-SAL_S325,1,Stool.VS.Saliva
1287,AZ-18-RS_S300,AZ-24-SAL_S325,1,Stool.VS.Saliva
1288,AZ-19-RS_S301,AZ-24-SAL_S325,1,Stool.VS.Saliva
1289,AZ-2-RS_S302,AZ-24-SAL_S325,1,Stool.VS.Saliva
1290,AZ-23-RS_S303,AZ-24-SAL_S325,1,Stool.VS.Saliva
1291,AZ-24-RS_S304,AZ-24-SAL_S325,1,Stool.VS.Saliva
1292,AZ-25-RS_S305,AZ-24-SAL_S325,1,Stool.VS.Saliva
1293,AZ-6-RS_S306,AZ-24-SAL_S325,1,Stool.VS.Saliva
1294,AZ-7-RS_S307,AZ-24-SAL_S325,1,Stool.VS.Saliva
1295,AZ-8-RS_S308,AZ-24-SAL_S325,1,Stool.VS.Saliva
1296,AZ-9-RS_S309,AZ-24-SAL_S325,1,Stool.VS.Saliva
1297,AZ-10-RS_S292,AZ-25-SAL_S326,1,Stool.VS.Saliva
1298,AZ-11-RS_S293,AZ-25-SAL_S326,1,Stool.VS.Saliva
1299,AZ-12-RS_S294,AZ-25-SAL_S326,1,Stool.VS.Saliva
1300,AZ-13-RS_S295,AZ-25-SAL_S326,1,Stool.VS.Saliva
1301,AZ-14-RS_S296,AZ-25-SAL_S326,1,Stool.VS.Saliva
13021,AZ-15-RS_S297,AZ-25-SAL_S326,1,Stool.VS.Saliva
13031,AZ-16-RS_S298,AZ-25-SAL_S326,1,Stool.VS.Saliva
13041,AZ-17-RS_S299,AZ-25-SAL_S326,1,Stool.VS.Saliva
13051,AZ-18-RS_S300,AZ-25-SAL_S326,1,Stool.VS.Saliva
13061,AZ-19-RS_S301,AZ-25-SAL_S326,1,Stool.VS.Saliva
13071,AZ-2-RS_S302,AZ-25-SAL_S326,1,Stool.VS.Saliva
13081,AZ-23-RS_S303,AZ-25-SAL_S326,1,Stool.VS.Saliva
1309,AZ-24-RS_S304,AZ-25-SAL_S326,1,Stool.VS.Saliva
1310,AZ-25-RS_S305,AZ-25-SAL_S326,1,Stool.VS.Saliva
1311,AZ-6-RS_S306,AZ-25-SAL_S326,1,Stool.VS.Saliva
1312,AZ-7-RS_S307,AZ-25-SAL_S326,1,Stool.VS.Saliva
1313,AZ-8-RS_S308,AZ-25-SAL_S326,1,Stool.VS.Saliva
1314,AZ-9-RS_S309,AZ-25-SAL_S326,1,Stool.VS.Saliva
1315,AZ-10-RS_S292,AZ-3-SAL_S327,1,Stool.VS.Saliva
1316,AZ-11-RS_S293,AZ-3-SAL_S327,1,Stool.VS.Saliva
1317,AZ-12-RS_S294,AZ-3-SAL_S327,1,Stool.VS.Saliva
1318,AZ-13-RS_S295,AZ-3-SAL_S327,1,Stool.VS.Saliva
1319,AZ-14-RS_S296,AZ-3-SAL_S327,1,Stool.VS.Saliva
1320,AZ-15-RS_S297,AZ-3-SAL_S327,1,Stool.VS.Saliva
1321,AZ-16-RS_S298,AZ-3-SAL_S327,1,Stool.VS.Saliva
1322,AZ-17-RS_S299,AZ-3-SAL_S327,1,Stool.VS.Saliva
1323,AZ-18-RS_S300,AZ-3-SAL_S327,1,Stool.VS.Saliva
1324,AZ-19-RS_S301,AZ-3-SAL_S327,1,Stool.VS.Saliva
1325,AZ-2-RS_S302,AZ-3-SAL_S327,1,Stool.VS.Saliva
1326,AZ-23-RS_S303,AZ-3-SAL_S327,1,Stool.VS.Saliva
13271,AZ-24-RS_S304,AZ-3-SAL_S327,1,Stool.VS.Saliva
13281,AZ-25-RS_S305,AZ-3-SAL_S327,1,Stool.VS.Saliva
13291,AZ-6-RS_S306,AZ-3-SAL_S327,1,Stool.VS.Saliva
13301,AZ-7-RS_S307,AZ-3-SAL_S327,1,Stool.VS.Saliva
13311,AZ-8-RS_S308,AZ-3-SAL_S327,1,Stool.VS.Saliva
13321,AZ-9-RS_S309,AZ-3-SAL_S327,1,Stool.VS.Saliva
1333,AZ-10-RS_S292,AZ-4-SAL_S328,1,Stool.VS.Saliva
1334,AZ-11-RS_S293,AZ-4-SAL_S328,1,Stool.VS.Saliva
1335,AZ-12-RS_S294,AZ-4-SAL_S328,1,Stool.VS.Saliva
1336,AZ-13-RS_S295,AZ-4-SAL_S328,1,Stool.VS.Saliva
1337,AZ-14-RS_S296,AZ-4-SAL_S328,1,Stool.VS.Saliva
1338,AZ-15-RS_S297,AZ-4-SAL_S328,1,Stool.VS.Saliva
1339,AZ-16-RS_S298,AZ-4-SAL_S328,1,Stool.VS.Saliva
1340,AZ-17-RS_S299,AZ-4-SAL_S328,1,Stool.VS.Saliva
1341,AZ-18-RS_S300,AZ-4-SAL_S328,1,Stool.VS.Saliva
1342,AZ-19-RS_S301,AZ-4-SAL_S328,1,Stool.VS.Saliva
1343,AZ-2-RS_S302,AZ-4-SAL_S328,1,Stool.VS.Saliva
1344,AZ-23-RS_S303,AZ-4-SAL_S328,1,Stool.VS.Saliva
1345,AZ-24-RS_S304,AZ-4-SAL_S328,1,Stool.VS.Saliva
1346,AZ-25-RS_S305,AZ-4-SAL_S328,1,Stool.VS.Saliva
1347,AZ-6-RS_S306,AZ-4-SAL_S328,1,Stool.VS.Saliva
1348,AZ-7-RS_S307,AZ-4-SAL_S328,1,Stool.VS.Saliva
1349,AZ-8-RS_S308,AZ-4-SAL_S328,1,Stool.VS.Saliva
1350,AZ-9-RS_S309,AZ-4-SAL_S328,1,Stool.VS.Saliva
1351,AZ-10-RS_S292,AZ-5-SAL_S329,1,Stool.VS.Saliva
13521,AZ-11-RS_S293,AZ-5-SAL_S329,1,Stool.VS.Saliva
13531,AZ-12-RS_S294,AZ-5-SAL_S329,1,Stool.VS.Saliva
13541,AZ-13-RS_S295,AZ-5-SAL_S329,1,Stool.VS.Saliva
13551,AZ-14-RS_S296,AZ-5-SAL_S329,1,Stool.VS.Saliva
13561,AZ-15-RS_S297,AZ-5-SAL_S329,1,Stool.VS.Saliva
1357,AZ-16-RS_S298,AZ-5-SAL_S329,1,Stool.VS.Saliva
1358,AZ-17-RS_S299,AZ-5-SAL_S329,1,Stool.VS.Saliva
1359,AZ-18-RS_S300,AZ-5-SAL_S329,1,Stool.VS.Saliva
1360,AZ-19-RS_S301,AZ-5-SAL_S329,1,Stool.VS.Saliva
1361,AZ-2-RS_S302,AZ-5-SAL_S329,1,Stool.VS.Saliva
1362,AZ-23-RS_S303,AZ-5-SAL_S329,1,Stool.VS.Saliva
1363,AZ-24-RS_S304,AZ-5-SAL_S329,1,Stool.VS.Saliva
1364,AZ-25-RS_S305,AZ-5-SAL_S329,1,Stool.VS.Saliva
1365,AZ-6-RS_S306,AZ-5-SAL_S329,1,Stool.VS.Saliva
1366,AZ-7-RS_S307,AZ-5-SAL_S329,1,Stool.VS.Saliva
1367,AZ-8-RS_S308,AZ-5-SAL_S329,1,Stool.VS.Saliva
1368,AZ-9-RS_S309,AZ-5-SAL_S329,1,Stool.VS.Saliva
1369,AZ-10-RS_S292,AZ-6-SAL_S330,1,Stool.VS.Saliva
1370,AZ-11-RS_S293,AZ-6-SAL_S330,1,Stool.VS.Saliva
1371,AZ-12-RS_S294,AZ-6-SAL_S330,1,Stool.VS.Saliva
1372,AZ-13-RS_S295,AZ-6-SAL_S330,1,Stool.VS.Saliva
1373,AZ-14-RS_S296,AZ-6-SAL_S330,1,Stool.VS.Saliva
1374,AZ-15-RS_S297,AZ-6-SAL_S330,1,Stool.VS.Saliva
1375,AZ-16-RS_S298,AZ-6-SAL_S330,1,Stool.VS.Saliva
1376,AZ-17-RS_S299,AZ-6-SAL_S330,1,Stool.VS.Saliva
13771,AZ-18-RS_S300,AZ-6-SAL_S330,1,Stool.VS.Saliva
13781,AZ-19-RS_S301,AZ-6-SAL_S330,1,Stool.VS.Saliva
13791,AZ-2-RS_S302,AZ-6-SAL_S330,1,Stool.VS.Saliva
13801,AZ-23-RS_S303,AZ-6-SAL_S330,1,Stool.VS.Saliva
1381,AZ-24-RS_S304,AZ-6-SAL_S330,1,Stool.VS.Saliva
1382,AZ-25-RS_S305,AZ-6-SAL_S330,1,Stool.VS.Saliva
